temperature,humidity,gas
32.53877832081171,83.15389750653236,401.21648616770216
32.57809404568614,83.69822799661776,429.5559966796607
33.10563157126087,83.46638930069871,400.72922402268665
32.86257333701996,85.09210894708686,406.0464511193399
32.302798325958676,83.9285732778276,399.09863025835153
32.275319619335306,82.09050403456398,403.53108858573046
33.05081768915905,84.29891714916543,406.7784084794079
32.57064565900109,83.33639955166579,384.9834647892896
33.32609234650454,83.78792831620449,421.96971063412667
32.91910410199949,82.04659788245532,392.63190046142796
32.84203091197098,82.06110430242614,387.6871537588696
33.7335309455331,82.49558583308031,427.22392947888255
33.075537095339925,82.6861457063856,391.9929861227353
34.89712945652684,83.91397687933697,414.21468897121554
32.65849923987532,81.64043192517677,389.07592678567147
33.31900453855667,82.47694898314161,390.11825787916536
33.127364160349025,80.53651904738356,392.5107335467897
33.882661354892804,82.54740005908677,395.1492679602358
32.832659641523954,82.60422824588142,405.4884205294268
32.96968226320783,83.18103324896602,399.083695548937
33.60567028665561,85.01942275341975,387.18150218768807
34.097702325108415,83.10868364349007,399.624967662048
32.06547330282091,82.77197812084893,369.49137628969874
33.737946940137945,84.46318621317447,368.5236257147075
33.616693783172074,82.69272419945987,406.81537726648037
33.165420717826024,81.31315602242098,393.08660343214245
33.86576658971226,84.01243509066744,388.08965331511655
33.74529426422591,81.48406296252801,389.9314266851782
33.61217012581526,80.66128841731135,419.90464132450546
33.127552748246586,81.81687772748731,411.238004090871
34.136007260482536,83.12988233241691,366.5188971605052
33.61715196449005,82.44219486045994,414.62875750695304
33.82476326813117,82.26890395669069,415.66525825955273
34.705254025950964,81.94752284351095,392.8214657186184
34.95232484422884,81.88611170903059,455.33535383644386
33.994070358957536,80.86726306946184,399.1227800126
34.73386885997951,81.64177659634771,386.2089061291601
34.24788755123958,82.50624688239878,392.0241258388988
34.24777347561709,80.85553604610071,413.170283914015
34.668067874488976,83.19656730183854,395.8152497845097
34.87115039588923,81.90566725602703,396.925255341596
33.440353290696855,82.23310713751282,392.64420697015083
34.975898211383324,81.53860467813595,388.5124700633277
35.16465572680462,80.80294583738761,377.224388788114
34.354344021348915,83.40301131274838,412.9154637244874
34.17976377977217,83.90607125413325,379.4112746458253
34.35626131042747,81.53421701743586,411.42341608112764
34.23216161389873,83.09331850809636,391.9198902893687
34.60242689903345,82.11838211261814,375.0122827291635
35.36070176402308,82.35884920133965,415.75652242524444
33.88545158080939,80.38166724783264,396.7189426131102
34.24888263590957,82.10020011754955,407.5916696433207
34.46325164941867,83.40254145289695,408.5270573775052
34.22748059207027,81.00938879272564,407.6798082722694
35.09814137061916,80.04184846435358,369.8124697827619
35.2203003781187,82.19334139330425,391.9787981974936
35.050662680000485,80.34076886547048,387.90809225155425
35.084706831556666,82.22972784565027,396.3819335327234
35.46308935669807,80.50026348258518,419.87539936606447
35.212662088531324,80.93025964933189,414.4491425556389
34.81458642049813,81.71120028830612,407.039389630553
35.190125749104446,79.2538358612792,386.62452263064773
35.16894570090292,80.9915001788927,388.1894882358664
34.64742185842607,82.69586175631554,366.07250604583726
35.22424281188465,80.96643765301773,423.5680950608482
34.81040446756204,80.14556692740425,397.2932706115891
36.17620397773036,81.01265730437024,392.65014431239166
35.468660776973834,80.51098446445313,370.7422564879
34.844170862928564,81.54000793891416,401.5608481687343
35.6040577021685,80.70767485581715,405.8710696596386
36.05088280704625,81.30626667451735,362.72567066049766
35.354086942968145,81.32972178643841,408.9696294659197
36.26042059292817,79.98543991176716,399.2272196088334
35.19050819905246,82.02412781059458,395.62087793312077
35.061180096490745,80.79058167830281,388.12335234739675
35.4302145730975,80.40142345197228,396.2674269482585
35.129257622326506,79.37355495107028,398.67399446898327
35.85997126211711,80.76806855796389,431.32654867403886
36.249443251022015,80.04427016541075,388.2978094499004
35.463958970558274,79.36776940392039,381.3607505401808
35.17140457267101,79.59544533426954,421.42461546638526
35.8914072755195,79.2246072765486,414.5596123369988
35.87414585752301,79.11399534414505,408.4752155087906
35.63684884640485,78.46334699807583,385.70630503909763
36.03602922486804,80.06265193315384,387.09254676487154
35.80067146540211,81.83760802980561,402.4332618851086
35.85984769776923,78.90102396959702,408.2155724608899
35.827273112440544,78.78360100169347,424.06396239911857
36.306739159171975,79.6635712896654,418.2914818787312
36.38643525180436,80.30772102445312,417.3649926847743
36.14993453746198,79.52142982962692,367.38993724465246
35.5379851453402,79.38036860591032,416.07329435587235
36.17652784476808,81.44087581788625,397.73355471692895
35.994199774862004,79.0868188313338,393.37252318483974
35.737515233571635,77.90379156656627,402.4394221392852
37.25724606166213,80.31555642721196,393.63418953369813
36.22612401715636,80.68802245566529,384.56561975993776
35.78861539374594,79.39874039986483,378.3930623572281
36.966177007764394,78.80873770332248,398.0522604668324
35.50293055893431,79.28233786268856,398.14358787003374
36.823148453731825,80.48380133990217,437.30028068087836
36.270712787855985,79.84705183158407,418.13702742280384
36.374098794399494,80.51631320332581,411.7895514880981
36.855266163104,78.70999704000683,387.27354858296064
35.947957156875916,80.87219011912137,386.94869730245887
36.20666422241629,78.44825352491222,381.6233498358095
37.29850760845891,77.54466495973159,399.6677726796557
36.87789674583297,78.23715188572116,405.3068014439915
36.72156708632077,78.26625606740576,394.4201209550188
36.82424103123936,78.54729287858963,407.28501265098174
37.12958567780602,78.14641800354087,377.5393347524018
36.03984399068833,79.22775372796065,379.1697652987589
37.354755548719275,77.30352407503402,392.59052407550814
36.37658387617927,77.06948609660296,433.35863590444075
37.0127664165236,78.40063353690998,395.27705905773735
36.754132976579804,78.46920027905229,393.28496004454064
37.51689114722698,79.9456469931878,407.6528293647078
36.11090659283619,78.69835074609571,399.66076323872204
36.82481801914499,78.32409093083795,398.30374910874923
37.74440140037431,76.76746975293199,406.5147239135142
36.62790356110418,77.23352959350964,402.9572931448249
36.201954595693394,78.15434933927675,395.2295042599412
37.52109359594511,79.28973966960835,412.6128474165223
36.51135884206903,78.39374130975305,380.1517254432267
37.14848157485287,76.81930968008027,359.4849771353444
36.82033158113876,76.36759024811855,427.7605027519034
36.703619745521955,78.1980803874276,384.54975566605856
37.637912336485,75.28548506937841,414.45480432362007
36.692555972650254,77.70108401810397,391.87455327030943
37.15481516290849,77.20297008455276,384.5064870159797
37.41553368754924,76.80243294794802,397.56006553095733
37.205721628726586,78.40508712258692,400.2792272645669
36.612441854296044,79.10072237708064,386.19065738726573
37.39862101092942,77.07329237535203,380.52662476101705
37.253616447388765,75.63195993652505,421.4520348396203
36.87697876501772,77.27242628611297,380.88842292330065
37.47537965577313,76.4852644475394,402.6430437922159
36.80165789723752,75.4453584266586,399.9265792854542
37.09389296649616,76.75094314650195,419.4172250195213
36.84836512449784,75.9908011103707,364.4098512988287
37.642225340806,76.2212986100953,398.76048834672577
36.75836301813656,77.08914640849812,380.352269689081
37.301319978576615,77.37824794965758,397.3438325667476
37.35259260855778,77.63278891499354,406.50497929279504
37.28742435174698,75.63521360171606,386.3031288877449
38.287033283497934,76.10367131581617,416.13163113642076
36.668780207207654,77.73807262292986,403.2131607414108
37.07169122123672,75.91105181464444,370.9688217471119
37.13406091827333,77.17380806239233,379.51803049092484
36.78377359042848,74.79685142890551,387.9279295544624
38.62997807460328,76.35764144334446,423.9698172114953
36.184235092990946,74.81717249020247,404.42933135747876
38.36766175644601,76.76112226858339,382.4542181323926
36.95123045682673,75.621687286569,396.4561244615159
37.04949846062772,76.4527699201541,429.35740841125585
37.73588020283168,75.71437857679837,395.31147131888287
37.402598710270645,76.56898565158515,372.7571825887376
37.15932503054153,75.4049385412136,363.3129723398765
36.879939032047936,72.8276137702541,384.9002601375809
38.0080482591293,74.70483592639228,403.7395527247184
37.732780552504636,76.6778909360193,388.61446352640604
37.13008534444679,75.44821791184782,379.41012516450576
37.57337383691811,74.62492984884966,420.18668288198376
38.348563303573194,74.91973186727297,401.83054661962393
37.28888792921609,75.03485545471067,425.202041336173
37.22935166004908,74.91766512284781,411.92975453741525
38.35199335264182,76.70451938902993,392.07781112431195
37.94283035962289,75.23639020497569,401.4260254361189
37.04926503321802,74.54507555494807,397.6891682263973
37.48008063247673,74.92493949242244,389.35434543541237
38.32125016255632,74.72925408088277,410.560886627111
37.35340509117318,72.96159556396198,416.0753023639523
38.03544209271896,74.59079771230962,405.2172929312
39.347826002223215,74.9269440663538,386.60531346038226
37.44749673489085,76.32281994018746,394.3824624632755
38.61797966950149,74.03008060231078,387.0686045281771
37.64486209256685,74.49932909148323,366.52636273603423
37.73914140277657,74.39086144621572,399.229394435277
37.913651912714144,73.38539014989458,436.4163065676257
38.08835223022396,74.83762710442237,399.50362544584823
38.519782996065544,74.38961021226625,396.17265085114894
37.68424734368477,73.45419335631169,399.3097267059436
37.71398839856462,74.31173892672166,401.8866969803898
37.846049526712356,74.12597679837367,392.4441105584021
36.97286355765976,73.48858156777528,398.1778603988247
38.70955243563228,73.85384881433875,408.49195317874734
38.910520168782725,73.39834770244286,397.5907974964864
37.41236567095571,74.21159940888288,385.39425789598135
38.390748684848255,72.28196946790924,410.3155203191088
37.577410633628766,73.10091298479898,400.35564105071876
36.93836003786945,73.17148226604407,418.0187497234434
37.729347844807826,71.44769468450329,398.99473418889784
38.157159272676104,74.63571931520917,403.79961000358054
37.70204542552668,73.66297108081451,406.4672798624078
38.22997703437136,72.43954382569045,391.86106576039145
37.546910981106905,71.09877005537257,420.55055823104317
38.04204564541393,73.22132669654668,423.1004171456471
38.26965788681865,72.93735998889711,383.6288688621486
38.216936613310025,71.39361324576475,416.99478067930534
38.051324001253356,70.70253791461461,410.263491852813
38.05620203542384,72.83036189767279,389.46994496529925
38.60480361541374,73.64469924883181,428.0487829664718
37.60360473222347,72.69023910465364,381.08283284872135
37.03507669233559,71.005652848361,407.3221323829961
37.95073088182989,72.2424480490373,391.62043239181673
38.324616719491644,72.31782910888754,376.9456750438974
38.18052140055585,71.91975844167273,399.59814562581954
37.96227117700668,73.01813322048436,431.6515469648313
37.793868254666506,70.33267580464242,393.0089021397412
37.9877586516808,72.33600187051796,414.15721031549685
36.90160264587542,71.36123026759734,391.5355930467369
37.65232737209854,72.38494530758221,399.4448115206517
37.65748654971773,72.87365582401723,367.72553745747194
38.8651626974941,71.04419346490698,402.366878181338
37.68774510976561,72.50156208803325,413.81318983668245
37.88364206359803,71.14797348751503,375.71673911423414
38.08413418450945,71.96194159337264,414.9465346145566
37.56619568673948,71.7496104037978,392.4957797787828
38.46778759082164,70.11709645099059,372.7935487437803
37.90987328301343,71.51734669419965,411.3574171374281
38.61806434331644,71.43611012270308,387.5273585369401
38.109005588052625,71.61468561312131,410.06629181774474
37.09647541511202,70.57443103299684,398.18506108882195
38.13490849690027,70.68398512777914,398.6605235345602
36.49389262598353,70.10256521954429,379.48047004947495
38.38831795782967,72.28189998023589,413.87572735396947
37.81832812273878,70.93229313185806,391.5613520413409
37.68914959952987,70.330093810173,385.5730342568864
38.04429989127044,70.40646184701184,397.28450341322576
38.19376245913551,69.78692843364358,424.3409155012098
37.906153130498204,69.1669434942238,387.57738722896056
37.54166420768458,71.8651545890092,399.089852608201
38.03420517414888,70.67185486253462,396.2016529456217
39.18054087353079,69.29688969935148,388.4929223581731
37.48710765516634,67.7386903139105,386.5388877805564
37.9727587180743,68.1475496405375,395.85492359110793
37.10132328890887,69.03185275871418,417.3228480575848
38.274963293940054,68.42371482814681,410.42241677536543
38.05386517069152,67.66374670838452,410.1259856484894
37.76433770141952,69.0794553425469,409.665961868476
37.23964867510292,68.87380083079397,374.69677615020964
38.598124940323004,70.34674976810155,387.2633466244571
38.705434285227085,68.68092335362289,398.70500719636243
38.234254755744146,69.25061110163243,394.492618309198
38.09149530850963,69.56616034471584,427.96797304960506
37.71462371054868,70.32980341331059,390.02939454052773
37.44006696283651,69.50439992972949,390.5044927087167
37.697874146116725,68.50141802891959,395.0670260227044
38.54707566709162,69.6508031049475,416.70609961799903
38.663681392227986,68.21929340961333,407.2121607682596
38.17949781340176,69.43205775527058,377.7566131483736
38.011404697688974,69.38167074931074,404.9113183282393
37.95976523374003,68.53131537526313,410.8403398268894
37.485297755210524,67.94800509271604,395.732335098403
38.52727056373895,68.01695435035867,407.91705062106064
37.33315212140546,69.10601783183752,378.70949324496894
38.18348552721364,69.18397992042951,390.71963402028194
38.66205047774085,67.82635819288366,389.055376749165
37.84264860117043,68.38811660625049,402.16754050418655
38.10664130659612,67.82423062333095,375.5515536720777
37.74470000776917,67.94899244582315,422.85784955310316
37.51345057131793,67.86787566859205,385.18743432578833
37.46302097872078,68.72662211378955,400.1160997398386
38.244427615926064,67.07622732810397,431.1851979602649
37.190805063626726,66.42142895195876,404.716602664784
37.499337980625654,67.46254140313354,418.0982900997938
38.069868813065135,67.60575208893326,364.3450403554104
37.20656658685586,66.6227512240324,395.30148068890566
37.58495030238549,66.82177038042116,375.83352493714057
38.10722733720482,67.11151623958958,396.21369126252915
37.87394722460555,66.78115004878462,391.87246362082635
37.15270580472565,66.82917152556102,380.8343210016455
37.746257368902356,65.49095188615478,419.4445130028858
38.042540856278315,67.81059692817247,418.0533640122172
37.82990191606551,65.13975350430994,382.97119794430176
37.01888295067615,66.15646048807169,397.53214909957705
37.201976217594556,66.75509361159568,382.89598106479644
38.40129956445419,67.77166420004293,417.32180093948165
37.332161543425066,67.59651682271142,393.7265157301393
36.912196802938354,66.15128689562843,396.39783492601543
37.362087894046475,67.36596051040382,381.31514390351936
38.250118345306554,66.35054629654971,397.6704684991206
37.799536285914584,65.1472156920272,412.50472747293344
37.080137181466505,65.25774214810187,384.954117152559
37.49165283752721,67.27651545681618,412.6566811813391
37.050933667702466,66.05270961445143,414.6308914468721
37.701812709098206,64.92314112574893,398.97984323945684
36.247664462893795,65.29523773060627,386.58174533316105
37.34116979766698,65.49777775378689,400.5752233213315
37.76018014059914,65.27919136194387,391.7889334783632
36.66918349540682,65.2359649959422,420.86603586856063
36.905198248850695,64.70029107032198,405.43420331508963
37.124796028464104,65.7855616064647,383.84887468863593
37.2520768898451,66.4160581206427,418.9711710103874
36.59593874725384,65.50128165910165,414.1649106333062
37.37175633685454,65.38643593685885,396.1710946152133
38.017934036541384,64.81714915560036,388.8298776415184
37.41615674250471,64.23705092573235,387.1302400106582
37.32518548133295,65.48905150127904,406.87876233072956
37.095548896486086,65.84848110674005,393.2907131386896
36.45557948565064,66.08025975976025,387.8071365793181
37.05920789408906,66.41394790658502,383.2587628720406
38.43400862328033,64.36394378117481,415.41791821956434
37.65117956234454,65.81105837122107,379.1400261237332
37.00808162471841,64.70760124733498,397.9937419403508
37.012649286982,64.07144682139797,425.36126509478976
36.41558685914535,63.345680459597716,395.37162897000786
36.654964295889535,63.46134105479227,404.98691716711886
36.4858646214278,63.94250190941986,388.02688321563414
36.941475858285045,64.4889865484374,419.7357622214108
37.30391051817969,65.27576919841968,417.0553923698987
37.28110445865,62.05663540577197,395.818179813271
37.367501410913086,63.12106127566989,387.4299991963659
37.00045974202207,63.80767932966286,394.21669907352555
37.00487796652953,66.15808072743744,380.3794609232233
36.91210490329431,62.70715771764295,401.41265101801184
35.80306579926888,63.756404495839035,369.527602961574
37.239295309759385,64.38250152382577,410.92064638637737
36.32319767177313,63.02305366399471,412.8314278807798
35.76704611867431,63.50336224937416,398.3795691680647
36.733327374232424,63.6327838054834,395.7409837248614
36.929639737389444,61.886407119568915,393.77287986007263
35.81677853482941,64.29990031218038,404.24767895704946
36.27143083141549,62.229326608930116,401.2789178221551
37.03002802487497,62.74933312912482,416.89393005804
36.01035524255141,63.72452534678575,397.0116903623762
36.10757420723469,62.265593310325144,399.6610295091586
36.567584236902924,62.3910388585854,408.8014140123624
35.824644688892214,62.29540450529615,379.02669913733916
35.69816062090047,62.953433251764565,419.99965312416924
36.07532598945458,63.73467871187946,372.2118509337126
35.530037251991054,62.05379998830778,375.07074829037094
36.872304880633166,64.93886407037634,418.2842224382406
36.80820119496945,61.68781147560036,418.68990932303063
36.49707794385788,60.64551033200351,398.8558062422348
36.122468107447084,61.03889456769506,400.9709530276264
35.85435597623099,62.611689763812876,394.3903210058131
36.09320762103246,61.11918032085733,414.2054944395014
36.16920036593935,61.98739078123343,386.895058023425
36.226565203683336,61.72574855935604,387.37760911411664
36.01431387498869,61.58171111432658,394.6723500053814
35.06959132374577,61.58034180993858,386.0465268664151
35.99333592774516,61.828543273279394,397.71407556920906
35.79650572328566,59.46234875684927,392.0555137714124
36.26001239377892,62.268046682380294,373.2439892620427
36.11575521802247,61.16080708763728,373.1520920702387
35.369253314259964,60.66690051237136,401.1169784159297
35.98900783680833,62.43750659449247,409.1444927045537
35.59339026776968,60.25954991153301,413.3497426511239
35.46787372125162,61.65964724382609,406.3294289251896
35.906837348002526,60.31992270596777,397.0588781681325
34.985274811304365,60.58598423704036,387.7645740856984
36.406613422181366,61.57427582373814,395.80259028302095
34.99953266441823,58.09081504105734,413.2099436807125
35.85060138911037,60.71433688053244,494.620292086756
36.135248050450926,57.29550112170677,592.8151121720405
35.49672160898314,59.70147415097989,697.6019484097866
35.088390221997166,60.150917793174784,804.7920524160414
35.34262043788287,59.56241709645366,903.4482898495248
35.184924060038256,60.06743927989819,960.8128369407672
34.963246791201485,59.0687328859017,1032.9057289197888
35.69892174261851,60.07724348056605,1105.1404620223313
35.42841253695285,59.94988032984127,1193.6146896618939
35.3506313232618,61.389053202420314,1234.2679568301564
34.795153217289545,60.14461878526189,1268.451312713303
34.5401452489198,59.15636667863952,1312.4851005556748
35.01287210560094,59.052889793746296,1347.7445314251443
34.426268139466714,59.31607703617669,1413.8080482763435
35.470886718807925,59.828614453908415,1381.4504991465972
36.25283639265435,59.0959170804558,1401.3452356053613
33.57712281724099,59.392264693681014,1380.6721018350418
35.16163856683209,58.87992362578833,1387.4904080440692
34.53028302081294,57.990778007652644,1350.9027232945582
34.816485193167324,60.006149283639665,1294.3501791297945
34.94875275628226,58.49712915120214,1272.7014904547918
34.944684571910216,58.87703745470357,1202.2105687486983
35.36537633893242,57.792449076284406,1122.2661625395958
35.944724195734274,58.701525995062894,1093.7591633298193
35.29455557617459,57.75384179380546,1003.5691001105541
35.04730941810086,57.95559710613931,928.9162897038499
34.400511669544365,57.59311507164466,834.8717212341197
34.96613512093145,59.95361704477124,724.9944246712018
35.31602626052171,60.58714894309088,670.0976170963496
35.04950676806785,55.711588467415176,543.8616284431337
35.55880739460274,56.365692992973784,433.8878418321611
35.22125273196616,58.32453373536886,336.0648924894179
34.17218092776908,57.27775372607982,224.22315510945543
35.40142066391159,56.79705221966997,145.10204560485698
33.47303218349807,55.848750228231346,44.15537979279075
34.03788602022681,56.966574721374094,0.0
33.545391393379255,57.46684869525699,0.0
34.59077681397798,57.98164671250129,0.0
34.279680783134935,57.549020319493,0.0
35.752778935474474,57.574479189964215,0.0
34.16477385274385,57.68778249489713,0.0
35.076572450930755,57.59564249363862,0.0
33.55633391448313,58.49616676472449,0.0
34.945565092651755,57.161820734221294,0.0
33.16880869693525,57.19776561141308,0.0
33.71663725176073,55.86368764774872,0.0
34.18402536658492,55.68450629455834,0.0
34.56649034012795,57.28353615661719,0.0
33.73345636638598,55.3547470320731,0.0
33.306944073100766,56.835511591392155,394.9685419390224
34.59299967920897,56.168304936790136,400.61462895249963
33.594127382261455,57.852044945257774,413.71364510783167
34.88804496227194,55.629011229208274,411.96064889688654
33.29174369588033,57.73278004624666,417.2354824183104
34.0032147214084,55.353613696921705,417.31379424365167
34.334981210723235,58.67440525041734,401.27213419315177
33.602411915502614,55.01535134722504,426.18201186169057
33.547804858638294,55.22958942243326,399.15456572382925
33.59443658265665,55.75653200145023,381.3035379461516
32.78595461888104,56.29402845934054,386.5244274718022
33.091384661328725,53.51398346756795,395.4431473496982
34.587306919137106,56.58903422733656,408.25600991363575
33.03512868211016,55.12393683563304,409.5638158219877
33.833348687182486,54.1749788620531,385.88612207335495
33.6007101985266,56.60289780721353,393.7947686052266
33.355463582394705,56.43190777657704,379.1565246750438
33.1412199180048,57.95605301465669,416.8817286849862
32.885848306048274,56.126326338949816,369.7959702553434
32.42386925766535,53.51379895327828,394.392467096517
33.18296338213092,53.772591501347776,419.60189382520855
32.79369774437331,54.417062227352034,400.1946895153879
33.32184036537532,53.772271059194914,381.5641417792212
33.02564107585851,54.92187739838036,379.67826957160605
32.59494180885925,53.18047209574497,410.0800468208075
33.83845225928397,52.65663737318464,385.59511783947744
33.126369257566374,55.342229543201476,424.37439782224914
32.23537204815559,55.561805640353924,390.2580382075661
32.87281264138846,55.26267656577323,415.8955801053411
31.707372986893375,54.002086373169035,417.9666206859631
32.630886335214555,54.8273685829182,423.1210922449024
32.839981101414985,54.85828159236986,401.8727619920905
33.13344004798506,53.93516234056248,418.50206465836203
32.02043874857464,54.02410228222307,404.9417599181954
32.412051845025076,54.75132398621585,374.1651410013035
32.012320393204575,55.08095899399074,412.52333923247755
32.81376294534306,53.85506909509767,404.9641008375814
32.19700194649416,52.5187851860205,413.12841984997254
32.42738323124746,55.43417793574758,407.28404471373966
32.58469785448737,53.340764503246625,391.33567139007874
32.72236772826716,54.845373258326845,395.9882531397311
31.912665750604116,55.78385572521855,423.3341351318962
31.766446865682028,53.49526558715282,401.8485368141113
32.083682793219616,54.17098415911189,412.1592709932444
32.3172764490724,52.798067957800896,406.53155497678216
31.67387655049523,54.24296508740162,421.772252588496
32.11287841827335,54.12169205843445,383.77152917488536
31.345430084189893,53.34280071631242,404.26372053713914
32.154110823475904,53.06414509912324,416.61641401365034
31.46159728202586,53.48016294044056,400.25101002220595
31.031495595598667,53.008302510512664,403.21291369451114
29.839949772929177,54.038499418445284,385.62899262579697
31.70082950593134,53.86017900737586,382.58237716530067
32.18045437842997,53.01622662096843,415.61428236157803
30.814278135700523,55.27183424169111,407.7872697777565
31.131376110323803,52.11135952799465,383.86483920996665
31.415564020052138,51.370148918780316,399.1813295438534
31.58508577959512,53.10559352176112,412.12896281608795
31.754571506686897,54.822040420067914,397.4428496439746
32.02989522988558,53.520205002225744,394.1400173881889
31.175828703515165,52.546244035832906,420.9744707557741
30.75477995245481,54.200420966114585,384.50036272288804
31.48160700673918,51.53284121149246,411.65515644597303
31.725479898596273,53.27775781043338,419.61605912484004
32.02420319759613,52.17173760399644,415.74156752965894
30.96641727772631,51.74890481306313,389.5694515177229
31.49824780060035,50.83859086707729,416.2640710094937
31.76919923536131,51.2407401879691,376.50282016046157
30.34042358886981,51.50776187750881,431.19520837489574
30.14819487570169,52.834773213797995,415.6938340195858
30.505368013713053,51.78106770575811,409.25306744670826
30.757285835890986,51.643277206570254,409.7698618653559
30.32443159490132,50.806876472408234,381.22342712414536
30.05011336167241,50.912669109688096,415.24674388202675
31.95465561224048,52.44418773492083,389.39979134156926
29.926185236057236,53.03090861412143,394.0171799365918
30.30010077039614,50.831007567192685,406.73542472864824
30.36190553132499,52.48430825145874,391.1834633333302
29.073622125768942,52.69314131495283,401.46462113184316
30.621092183650244,51.37680300278474,394.57517744652193
30.74528291756331,51.29833869120081,428.94572810391935
30.475102048442913,51.009613220178665,362.28420787320675
30.081832648822616,51.71842094407827,384.31219883177215
29.031487218896356,52.22060396264941,417.5900995732535
30.565709779303628,49.93956837074607,412.5196474803436
